age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,django,jquery
29,Web Development with Django,Flutter developer,Degree,No,Yes [ Non IT industry ],12.9,Yes,5,WFH,Yes,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,Flutter,React Native developer,Degree,No,No,16.0,Yes,6,Chennai,Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,MEAN Stack,Flutter Developer,No Degree,No,No,10.5,Yes,7,Manjeri,Yes,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,MERN Stack,Angular Developer,Degree,No,No,13.7,Yes,5,Manjeri,Yes,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Golang Developer,No Degree,Yes,No,13.7,Yes,5,Bangalore,Yes,7.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,Machine Learning,MERN Stack developer,No Degree,Yes,No,10.9,Yes,3,Manjeri,Yes,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,Web Development with Django,Angular Developer,Degree,No,No,8.1,No,7,Others,Yes,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Jr Nodejs Developer,Degree,No,No,16.0,Yes,7,Bangalore,Yes,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
23,Web Development with Django,Golang Developer,Degree,No,No,14.8,Yes,4,WFH,Yes,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
25,Web Development with Django,Golang Developer,No Degree,Yes,No,10.5,Yes,0,Bangalore,Yes,7.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21,Web Development with Django,React Developer,Degree,No,No,10.3,Yes,2,Bangalore,No,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,MERN Stack developer,Degree,No,No,16.0,Yes,7,Others,Yes,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,MERN Stack,Flutter developer,Degree,No,No,9.7,No,2,Kochi,Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MERN Stack,Full Stack Developer,Degree,No,No,16.0,Yes,7,Bangalore,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,Flutter,Python developer,No Degree,Yes,No,11.2,No,4,Trivandrum,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,MERN Stack,Software Engineer,Degree,Yes,No,10.4,Yes,6,Chennai,No,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Data Engineer,Degree,No,No,15.0,Yes,7,Hyderabad,Yes,3.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Flutter,Angular Developer,Degree,No,No,10.1,No,3,Manjeri,No,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,Web Development with Django,Flutter development,No Degree,No,No,14.6,No,0,Bangalore,Yes,4.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,MEAN Stack,Machine Learning Engineer,No Degree,Yes,No,16.0,Yes,7,Chennai,Yes,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,Python developer,Degree,No,Yes [ Non IT industry ],10.0,Yes,6,Chandigarh,Yes,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,MERN Stack,MERN Stack developer,Degree,Yes,No,16.0,Yes,4,Kochi,Yes,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Software Developer,Degree,No,Yes [ Non IT industry ],16.0,Yes,4,WFH,Yes,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Web Development with Django,Jr Nodejs Developer,No Degree,No,No,12.7,Yes,3,Bangalore,Yes,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
22,MERN Stack,MERN Stack developer,No Degree,Yes,No,11.8,No,3,Manjeri,No,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MEAN Stack,React Developer,Degree,No,No,16.0,No,1,Coimbatore,Yes,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
23,MERN Stack,Golang Developer,Degree,No,No,16.0,No,5,WFH,Yes,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,MERN Stack,Machine Learning Engineer,Degree,Yes,No,10.2,Yes,2,Manjeri,Yes,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,Machine Learning,Golang Developer,No Degree,Yes,No,12.9,Yes,3,WFH,Yes,5.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,Flutter,Python developer,Degree,No,No,8.4,No,2,Bangalore,No,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,Web Development with Django,React Developer,Degree,No,No,9.5,Yes,7,Calicut,Yes,7.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,React Developer,Diploma,No,No,9.3,Yes,2,Pune,No,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,MERN Stack,Full Stack Developer,Degree,No,No,16.0,Yes,2,WFH,No,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,Python developer,Degree,No,Bca dropout ,16.0,Yes,7,Bangalore,Yes,5.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Flutter,Full Stack Developer,No Degree,No,No,16.0,No,7,Others,Yes,7.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19,MERN Stack,Nest js developer,Degree,Yes,No,15.2,Yes,3,Hyderabad,Yes,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,MERN Stack,Flutter developer,Degree,Yes,No,8.3,No,7,Trivandrum,No,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,React Developer,No Degree,No,No,13.0,Yes,7,Coimbatore,No,5.7,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,MEAN Stack,Machine Learning Engineer,No Degree,Yes,No,16.0,No,0,Calicut,Yes,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21,Go,Flutter developer,Degree,Yes,Yes [ Non IT industry ],13.6,Yes,7,WFH,Yes,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,MERN Stack,Flutter development,Degree,No,No,16.0,Yes,4,Nagercoil,Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,Web Development with Django,React Developer,No Degree,Yes,Yes [ Non IT industry ],8.9,Yes,5,Hyderabad,Yes,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Flutter,Python developer,Degree,No,No,16.0,No,2,Manjeri,Yes,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Flutter,React Native developer,Degree,Yes,No,15.0,Yes,5,Others,Yes,4.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Machine Learning,Full Stack Developer,No Degree,No,No,12.4,No,4,Calicut,Yes,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
22,MEAN Stack,Data Engineer,Degree,No,No,8.0,Yes,4,Bangalore,Yes,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25,MERN Stack,Jr Nodejs Developer,Degree,No,No,14.2,Yes,3,Trivandrum,No,7.2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,MERN Stack,Full stack engineer,No Degree,No,No,7.0,No,7,Manjeri,Yes,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,MERN Stack developer,No Degree,No,No,10.8,Yes,7,Bangalore,Yes,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
23,MERN Stack,Flutter developer,No Degree,No,No,10.6,Yes,3,Chandigarh,Yes,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,MEAN Stack,Jr Nodejs Developer,No Degree,No,Bca dropout ,16.0,No,5,Hyderabad,Yes,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Angular Developer,No Degree,No,No,7.1,Yes,6,WFH,No,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MEAN Stack,Data Engineer,No Degree,No,No,12.4,Yes,7,Bangalore,Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,MERN Stack,Nest js developer,Degree,No,No,7.6,No,5,WFH,No,7.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,Go,Flutter developer,Degree,No,No,16.0,No,7,Manjeri,Yes,3.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Nest js developer,Degree,No,No,9.7,No,7,WFH,Yes,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Python developer,Degree,No,No,7.0,Yes,5,WFH,Yes,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Python developer,Degree,No,Yes [ Non IT industry ],14.4,Yes,6,Chennai,Yes,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,Web Development with Django,MERN Stack developer,Degree,No,No,16.0,Yes,7,Kochi,Yes,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Flutter development,Degree,No,No,8.7,Yes,7,Bangalore,Yes,9.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Golang Developer,Degree,No,No,11.2,Yes,4,Hyderabad,No,6.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,MERN Stack,MERN Stack developer,Degree,Yes,No,11.8,No,6,Hyderabad,No,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Flutter developer,Degree,No,No,16.0,No,3,Bangalore,Yes,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Full Stack Developer,No Degree,No,No,16.0,No,3,Bangalore,No,3.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Machine Learning,MERN Stack developer,No Degree,Yes,No,12.1,Yes,2,Calicut,Yes,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MEAN Stack,Flutter development,Degree,No,No,10.2,Yes,5,Kochi,Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,Full Stack Developer,Degree,No,No,15.6,No,5,Kochi,Yes,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
30,MERN Stack,Flutter development,No Degree,No,No,11.7,Yes,1,WFH,No,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
24,Flutter,Software Developer,No Degree,No,No,15.1,Yes,4,Calicut,Yes,3.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
21,Web Development with Django,Flutter development,No Degree,No,Yes [ Non IT industry ],11.2,Yes,7,WFH,Yes,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Web Development with Django,Data Engineer,No Degree,No,No,12.1,Yes,7,Manjeri,Yes,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Go,Machine Learning Engineer,Degree,No,Bca dropout ,12.7,Yes,7,Chandigarh,No,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Flutter developer,Degree,Yes,No,11.4,Yes,7,Trivandrum,Yes,6.1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MERN Stack,Full Stack Developer,Degree,No,No,7.0,Yes,7,Pune,No,5.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
23,Machine Learning,MERN Stack developer,Degree,Yes,Yes [ Non IT industry ],10.0,Yes,7,WFH,Yes,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Web Development with Django,Angular Developer,Degree,No,Yes [ Non IT industry ],12.3,Yes,7,WFH,Yes,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,MERN Stack,React Native developer,No Degree,No,Yes [ Non IT industry ],9.3,No,6,Others,Yes,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
26,Web Development with Django,Angular Developer,No Degree,No,No,9.7,No,6,Calicut,Yes,3.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
22,MERN Stack,Full Stack Developer,No Degree,No,No,8.2,Yes,6,Manjeri,No,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MEAN Stack,Flutter Developer,Degree,No,No,10.1,No,7,Ernakulam,Yes,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Jr Nodejs Developer,No Degree,No,No,10.3,No,2,Hyderabad,Yes,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Web Development with Django,Full Stack Developer,Degree,No,No,16.0,Yes,6,Hyderabad,Yes,6.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Web Development with Django,Full Stack Developer,Degree,No,No,10.0,Yes,7,WFH,Yes,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Data Engineer,No Degree,Yes,No,15.1,Yes,3,WFH,Yes,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,Flutter,React Native developer,Degree,Yes,No,11.3,No,7,Trivandrum,Yes,2.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,Web Development with Django,Full Stack Developer,Degree,No,Bca dropout ,12.9,No,3,Nagercoil,Yes,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Python developer,Degree,No,No,11.6,Yes,6,Hyderabad,Yes,7.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Software Engineer,Degree,No,No,10.8,No,1,Kochi,Yes,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MEAN Stack,Full Stack Developer,Degree,No,Yes [ Non IT industry ],7.0,No,7,Calicut,Yes,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,MERN Stack,React Developer,Degree,Yes,Bca dropout ,11.4,Yes,7,Nagercoil,Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20,MERN Stack,Nest js developer,Degree,Yes,Yes [ Non IT industry ],7.8,Yes,7,WFH,Yes,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24,Machine Learning,Software Developer,Degree,Yes,No,16.0,No,6,Calicut,Yes,4.6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MEAN Stack,React Native developer,Degree,No,Bca dropout ,12.1,Yes,3,Ernakulam,Yes,7.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MEAN Stack,Flutter developer,No Degree,No,No,14.7,Yes,7,WFH,Yes,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
23,Flutter,Golang Developer,Degree,No,No,9.7,Yes,4,Hyderabad,Yes,6.7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MEAN Stack,Angular Developer,No Degree,Yes,Bca dropout ,15.5,No,6,Manjeri,Yes,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
20,Web Development with Django,Flutter developer,Degree,No,Yes [ Non IT industry ],16.0,Yes,7,WFH,Yes,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,Web Development with Django,Jr Nodejs Developer,Degree,No,No,10.7,No,4,Hyderabad,No,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26,Flutter,React Developer,No Degree,Yes,No,16.0,Yes,5,Nagercoil,Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
22,MEAN Stack,Data Engineer,Degree,No,No,16.0,Yes,5,Manjeri,Yes,5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,Web Development with Django,Full Stack Developer,Degree,No,No,14.7,Yes,5,Hyderabad,Yes,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
