age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,skills,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,go,django,jquery
22,Flutter,Angular Developer,No Degree,Yes,No,16.0,Yes,3,Calicut,"Go, SQL, HTML, CSS",Yes,3.3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,MERN Stack,MERN Stack developer,No Degree,No,No,7.4,Yes,5,Bangalore,"Go, SQL, HTML, CSS",Yes,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,MEAN Stack,Nest js developer,Degree,No,Bca dropout ,13.6,Yes,0,Chandigarh,"Go, SQL, HTML, CSS",Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,Web Development with Django,Full Stack Developer,No Degree,Yes,No,8.7,Yes,7,WFH,HTML CSS React,No,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,MERN Stack,Flutter developer,No Degree,Yes,Yes [ Non IT industry ],16.0,Yes,7,Coimbatore,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
20,MERN Stack,React Developer,Degree,No,No,16.0,No,2,Hyderabad,"Html,CSS",Yes,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
26,MERN Stack,Full Stack Developer,Degree,No,No,9.0,No,6,Bangalore,"Python, Django, Js, Html, Css",Yes,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
20,MEAN Stack,Angular Developer,No Degree,Yes,No,12.0,No,0,WFH,"Html,CSS",No,8.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Web Development with Django,Full Stack Developer,Degree,Yes,Yes [ Non IT industry ],16.0,Yes,1,Others,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Web Development with Django,Software Developer,Degree,No,No,11.6,Yes,3,Kochi,"Dart,Api integration,",Yes,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MEAN Stack,Software Engineer,Degree,No,No,8.6,No,2,Nagercoil,"Html,CSS",Yes,7.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
19,MERN Stack,Golang Developer,No Degree,No,No,7.0,No,6,Nagercoil,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
23,Flutter,Flutter developer,Degree,Yes,No,16.0,Yes,0,Others,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",No,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Full Stack Developer,Degree,No,No,16.0,Yes,5,Bangalore,"Html,CSS",Yes,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Python developer,Degree,Yes,No,13.5,No,2,Kochi,"Go, SQL, HTML, CSS",Yes,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
27,Flutter,Full Stack Developer,Degree,No,Yes [ Non IT industry ],14.0,No,6,Chennai,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",No,6.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Full Stack Developer,Degree,No,No,9.3,Yes,1,Manjeri,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,MERN Stack developer,Degree,No,No,11.0,Yes,4,Bangalore,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",No,6.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
21,MEAN Stack,Jr Nodejs Developer,No Degree,Yes,No,11.6,Yes,2,Trivandrum,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
26,MERN Stack,Nest js developer,Degree,No,No,11.5,Yes,7,Pune,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,MERN Stack,Nest js developer,Degree,Yes,No,7.0,Yes,6,Kochi,"React js ,React query",Yes,5.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
27,Machine Learning,MERN Stack developer,Degree,Yes,Yes [ Non IT industry ],7.0,No,7,Pune,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,MERN Stack,Flutter developer,Diploma,Yes,No,16.0,Yes,7,Bangalore,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,MERN Stack,Flutter developer,Degree,No,Yes [ Non IT industry ],10.1,No,7,Chennai,"React, Node, Html, CSS, SCSS, Next",Yes,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,Flutter,React Native developer,Degree,No,No,11.8,Yes,4,Nagercoil,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MERN Stack,Full stack engineer,Degree,Yes,No,12.1,No,5,Bangalore,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,MEAN Stack,Python developer,Degree,No,Yes [ Non IT industry ],16.0,Yes,2,WFH,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
22,Go,Full stack engineer,Degree,Yes,No,16.0,Yes,6,Kochi,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
19,MERN Stack,Software Engineer,Degree,Yes,No,11.9,No,3,Coimbatore,"Html,CSS",Yes,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,MEAN Stack,React Developer,Degree,Yes,Bca dropout ,10.8,Yes,7,Hyderabad,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
21,Flutter,React Developer,No Degree,Yes,No,10.4,No,6,WFH,"React,Python,SQL,Django,Html,Css",Yes,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MEAN Stack,Flutter developer,Degree,Yes,No,10.9,No,3,Pune,"React,Python,SQL,Django,Html,Css",Yes,5.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
22,Machine Learning,Angular Developer,No Degree,No,No,9.6,No,6,WFH,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,Flutter,MERN Stack developer,No Degree,Yes,No,9.8,No,0,Pune,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",No,6.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Software Engineer,Degree,No,No,15.2,Yes,4,Trivandrum,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,5.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,MERN Stack developer,No Degree,Yes,No,12.3,No,7,Kochi,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MEAN Stack,Machine Learning Engineer,Degree,Yes,No,14.5,Yes,5,WFH,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Flutter,Full Stack Developer,Diploma,No,No,16.0,Yes,0,Hyderabad,"React,Python,SQL,Django,Html,Css",Yes,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,MERN Stack,Software Engineer,Degree,Yes,No,14.6,Yes,7,Chennai,"Flutter, firbase, API",No,4.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,Machine Learning Engineer,No Degree,No,Yes [ Non IT industry ],13.3,Yes,6,Hyderabad,"React js, node js, mongodb, express js, html& css,sass,aws,jquary, my sql, bootstrap, mui etc..",No,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Web Development with Django,Data Engineer,Degree,No,No,11.8,No,7,Bangalore,"Dart,Api integration,",Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,MERN Stack,Jr Nodejs Developer,Degree,Yes,No,9.5,Yes,6,Coimbatore,"Flutter, firbase, API",Yes,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
21,MEAN Stack,Full Stack Developer,Degree,No,No,7.4,Yes,4,Others,"Flutter,iOS, react, django ",Yes,3.6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Go,Full Stack Developer,Degree,No,No,10.9,Yes,2,Others,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",No,6.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
23,MERN Stack,Full Stack Developer,No Degree,No,No,11.4,No,7,WFH,"React js ,React query",Yes,6.8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,Web Development with Django,Full stack engineer,Degree,Yes,No,14.9,Yes,7,Manjeri,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,MERN Stack developer,Degree,No,No,10.9,No,7,Others,"Python, Django, Js, Html, Css",Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,Web Development with Django,React Developer,Degree,No,No,11.3,No,7,Manjeri,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,Machine Learning,React Developer,Degree,Yes,No,16.0,Yes,5,Bangalore,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
25,MERN Stack,Angular Developer,No Degree,No,Bca dropout ,13.7,Yes,7,Coimbatore,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
19,MERN Stack,Nest js developer,Degree,Yes,No,12.0,Yes,7,Hyderabad,"React, Node, Html, CSS, Mongodb",Yes,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Nest js developer,Degree,No,No,7.0,No,6,Kochi,"React js ,React query",Yes,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
28,Web Development with Django,Full stack engineer,No Degree,No,No,10.3,Yes,7,Kochi,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",No,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
31,Web Development with Django,MERN Stack developer,No Degree,Yes,No,9.9,No,2,WFH,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",Yes,4.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
25,MEAN Stack,Jr Nodejs Developer,Degree,Yes,Yes [ Non IT industry ],9.7,No,3,Kochi,"React, Node, Html, CSS, Mongodb",Yes,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,MERN Stack,Angular Developer,Degree,No,Bca dropout ,11.4,Yes,1,Calicut,"Python, Django, Js, Html, Css",Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
21,MERN Stack,Angular Developer,No Degree,No,No,11.0,Yes,7,Manjeri,"Html,CSS",No,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,Flutter,React Developer,Degree,Yes,No,15.5,Yes,0,WFH,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,React Developer,No Degree,Yes,No,11.7,Yes,7,Coimbatore,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
29,MEAN Stack,Golang Developer,Degree,Yes,Yes [ Non IT industry ],10.3,Yes,6,WFH,"Flutter, firbase, API",Yes,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
26,Go,Software Developer,Degree,Yes,No,9.7,Yes,4,Kochi,"Go, SQL, HTML, CSS",No,6.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,Golang Developer,Degree,Yes,No,7.0,No,5,Kochi,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
25,MERN Stack,Flutter developer,Degree,No,Yes [ Non IT industry ],11.4,No,6,Bangalore,"Dart,Api integration,",Yes,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,Flutter,React Developer,Diploma,No,No,10.2,No,6,Hyderabad,"Python, Django, Js, Html, Css",Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,MEAN Stack,Software Engineer,Degree,No,No,10.6,Yes,0,Kochi,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,Web Development with Django,Machine Learning Engineer,Diploma,Yes,No,8.3,Yes,3,Coimbatore,"React,node js , nest js , express js , jest,go etc",Yes,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Angular Developer,Diploma,No,No,10.5,No,7,Coimbatore,"Dart,Api integration,",Yes,5.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
25,MERN Stack,Python developer,No Degree,No,Yes [ Non IT industry ],9.6,Yes,7,Kochi,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,Flutter,MERN Stack developer,Degree,Yes,Yes [ Non IT industry ],14.6,No,7,Kochi,HTML CSS React,Yes,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
26,MERN Stack,Software Developer,No Degree,Yes,No,7.8,Yes,5,Manjeri,"Html,CSS",Yes,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
19,Go,Full stack engineer,Degree,No,No,10.1,Yes,3,WFH,"React, Node, Html, CSS, Mongodb",No,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,MEAN Stack,Full stack engineer,No Degree,Yes,No,7.0,No,1,Nagercoil,"Angular, Express, Node, javascript, MongoDB, Html, css",No,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,Flutter,Full Stack Developer,Degree,No,No,9.8,No,7,Hyderabad,"Html,CSS",No,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,Web Development with Django,Golang Developer,Degree,No,Yes [ Non IT industry ],16.0,Yes,7,Bangalore,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
26,MERN Stack,MERN Stack developer,No Degree,No,No,16.0,Yes,5,WFH,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
24,MEAN Stack,Full Stack Developer,Degree,Yes,No,15.2,No,0,Chennai,"React, Node, Html, CSS, SCSS, Next",No,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
23,Flutter,Jr Nodejs Developer,Degree,No,No,11.8,Yes,7,Bangalore,"Dart,Api integration,",Yes,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,Golang Developer,Degree,Yes,No,9.4,Yes,7,Manjeri,"React js ,React query",Yes,6.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,Web Development with Django,Full stack engineer,Degree,Yes,No,9.7,Yes,7,Bangalore,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
22,MERN Stack,Flutter developer,Degree,No,No,8.3,No,2,Ernakulam,"React,node js , nest js , express js , jest,go etc",Yes,6.8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,Python + Angular Developer,Degree,Yes,No,15.7,Yes,7,Nagercoil,"React, Node, Html, CSS, Mongodb",Yes,7.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,Web Development with Django,Flutter development,No Degree,No,No,15.8,Yes,7,Manjeri,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",No,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,MERN Stack,MERN Stack developer,Degree,No,No,9.4,Yes,7,Hyderabad,"React js, node js, mongodb, express js, html& css,sass,aws,jquary, my sql, bootstrap, mui etc..",Yes,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
